Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Elk Property Management,http://www.elkproperty.com/,,40,,,(613) 850-3035,"451 Daly AvenueOttawa, ON K1N 6H6",,1/1/1991,[],['Anna Ferrari'],{},{},"['Property Management', 'Property Maintenance', 'Industrial Property Management', 'Commercial Property Management']"
Ziglu Inc.,http://ziglu.com/,Corporation,1,,,(613) 909-2217,"805-1035 Bank StreetOttawa, ON K1S 5K3",,12/1/2007,[],"['Mr. Gilles Menard, Broker']","{'Fax Numbers': ['(613) 248-4963'], 'Phone Numbers': ['(888) 499-0485']}",{'Facebook': 'http://www.facebook.com/ziglu'},"['Real Estate', 'Real Estate Agent', 'Rent to Own Real Estate', 'Real Estate Broker', 'Real Estate Consultant', 'Commercial Real Estate', 'Short Sale']"
D&G Terminal Management Inc.,,,1,,,(613) 864-6655,"151 Windswept PrivateGloucester, ON K1V 0Z4",,,[],['Mr. Daniel Taite'],{},{},['Property Management']
Nesbitt Property Management Inc.,http://nesbittproperty.com,,1,,,(613) 864-6655,"118 Noel StreetOttawa, ON K1M 2A5",,,[],[],{},{},"['Property Maintenance', 'Property Management']"
Milestone Real Estate Inc.,http://www.milestonerealestate.ca,Corporation,1,,,(613) 567-2400,"1201-20 the DrivewayOttawa, ON K2P 1C8",,15/1/1988,[],"['Ms. Myra McKeen, President/Owner']","{'Phone Numbers': ['(613) 294-8545'], 'Website Addresses': ['http://www.myramckeen.com']}",{},"['Real Estate', 'Real Estate Agent', 'Real Estate Services', 'Rentals by Owner', 'Commercial Real Estate']"
Campanale Group,http://www.campanale.com,Corporation,25,,,(613) 730-7000,"1187 Bank Street, Suite 200Ottawa, ON K1S 3X7",,28/5/1987,"['Campanale Construction', 'Campanale Management', 'Campanale Brothers Construction Inc.', 'Campanale Homes']",['Cody Campanale'],{},{},"['Property Management', 'Home Builders', 'Real Estate Development', 'Custom Home Builder', 'Commercial Real Estate', 'Commercial Property Management']"
Routeburn Group,https://routeburn.ca/,,1,,,(613) 234-2733,"46 Union StOttawa, ON K1M 1R6",,,[],"['Robin Fyfe, Director']",{},{},['Real Estate Development']
HappyDoor,http://www.happydoor.ca,Corporation,3,,,(855) 264-1230,"1035 Bank StreetOttawa, ON K1S 5K3",,8/10/2018,[],"['Brad Dolan, Owner']",{},{},['Real Estate Services']
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
La Boutique Moobia,https://boutique-moobia.com/,,,,,(866) 322-4442,"Montreal, Quebec H2T 3B3, QC H2T 3B3",,,[],['General Manager'],{},{},['Clothing']
Frank And Oak,https://www.frankandoak.com/,,1,,,(866) 322-4442,"160 St-Viateur Est, Suite 610Montreal, QC H2T 1A8",,,[],['General Manager'],{},{},['Clothing']
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Altitude-sports.com,https://www.altitude-sports.com,,,,,(800) 729-0322,"90 Rue Beaubien O #601 AMontréal, QC H2S 1V6",,,['Altitude Sports'],"['Alexandre Guimond, Part Owner', 'Maxime Dubois, Part Owner']",{},{},['Retail Sportswear']
Boutique Novmtl,http://www.novmtl.com,Corporation,2,,,(800) 729-0322,"4314 Christophe ColonMontreal, QC H2J 3G3",,28/6/2018,['9381-0539 Québec inc.'],['Francois de Courval-Milliard'],{},{'Facebook': 'https://www.facebook.com/novmtl/?ref=br_rs'},"['Online Retailer', 'Clothing', 'Womens Clothing', 'Mens Clothing', 'Home Accessories', 'Designer Apparel', 'Handmade Art', 'Childrens & Infants Wear - Retail', 'Home Décor']"
Claudette Floyd,https://claudettefloyd.com,,1,,,(514) 543-6882,"1090 Avenue Laurier OOutremont, QC H2V 2K8",,,[],['Claudette Floyd'],{},{},['Clothing']
Lacoste,https://www.lacoste.com/us/stores/canada/quebec/lacostestefoyboutique-3313,,,,,(514) 286-1212,"901-4200 St-LaurentMontreal, QC H2W 2R2",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/LacosteUS/', 'Twitter': 'https://twitter.com/LACOSTE', 'Pinterest': 'https://www.pinterest.com/lacoste/', 'Instagram': 'https://www.instagram.com/lacoste/', 'Tumblr': 'https://lacoste.tumblr.com/', 'YouTube': 'https://www.youtube.com/user/lacosteofficial'}",['Clothing']
Quartz Co,https://quartz-co.com/,,,,,(514) 504-7500,"101 Maguire StreetMontreal, QC H1Z 2G1",,,[],['General Manager'],{},{},['Clothing']
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(866) 322-4442,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Village des Valeurs,https://magasinage.villagedesvaleurs.com/qc/montreal/villagedesvaleurs-magasin-doccasions-2015.html,,,,,(866) 322-4442,"2033, boul. Pie-IXMontréal, QC H1V 2C9",,,[],['General Manager'],{'Website Addresses': ['https://www.facebook.com/villagedesvaleurs']},{'Instagram': 'https://www.instagram.com/village.des.valeurs/'},['Clothing']
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(866) 322-4442,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
ZARA Canada Inc,https://www.zara.com,,499,,,(877) 550-1108,"1200 McGill College avenue Suite 1550Montréal, QC H3B 4G7",,18/8/1999,[],"['Cameron C Clegg, Customer Service Manager']","{'Phone Numbers': ['(613) 688-2741', '(403) 538-2357'], 'Website Addresses': ['https://www.zara.com/ca/']}",{},"['Incorporation', 'Clothing', 'Fashion Accessories', 'Home Accessories Online', 'Wholesale Work Clothes']"
Rudsak,https://rudsak.com/,,1,,,(514) 687-1580,"9150 St Laurent BlvdMontreal, QC H2N 1M9",,,[],"['General Manager', 'Marie-Katrine Matos']",{},{},['Clothing']
Tate + Yoko,https://www.tateandyoko.com/,,1,,,(800) 561-4952,"9096 Boul St-Laurent,Montréal,, QC H2N 1M9",,,[],['General Manager'],{},{},['Clothing']
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Femme de Carrière,http://femmedecarriere.com,,1,,,(514) 384-6706,"225 rue Chabanel OuestMontreal, QC H2N 2C9",,8/3/1995,[],"['Responsable Général, General Manager']",{'Phone Numbers': ['(613) 228-0767']},{},['Womens Clothing']
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(514) 384-6706,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
ZARA Canada Inc,https://www.zara.com,,499,,,(877) 550-1108,"1200 McGill College avenue Suite 1550Montréal, QC H3B 4G7",,18/8/1999,[],"['Cameron C Clegg, Customer Service Manager']","{'Phone Numbers': ['(613) 688-2741', '(403) 538-2357'], 'Website Addresses': ['https://www.zara.com/ca/']}",{},"['Incorporation', 'Clothing', 'Fashion Accessories', 'Home Accessories Online', 'Wholesale Work Clothes']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(888) 882-1138,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(888) 882-1138,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
ZARA Canada Inc,https://www.zara.com,,499,,,(877) 550-1108,"1200 McGill College avenue Suite 1550Montréal, QC H3B 4G7",,18/8/1999,[],"['Cameron C Clegg, Customer Service Manager']","{'Phone Numbers': ['(613) 688-2741', '(403) 538-2357'], 'Website Addresses': ['https://www.zara.com/ca/']}",{},"['Incorporation', 'Clothing', 'Fashion Accessories', 'Home Accessories Online', 'Wholesale Work Clothes']"
ZARA Canada Inc,https://www.zara.com,,499,,,(877) 550-1108,"1200 McGill College avenue Suite 1550Montréal, QC H3B 4G7",,18/8/1999,[],"['Cameron C Clegg, Customer Service Manager']","{'Phone Numbers': ['(613) 688-2741', '(403) 538-2357'], 'Website Addresses': ['https://www.zara.com/ca/']}",{},"['Incorporation', 'Clothing', 'Fashion Accessories', 'Home Accessories Online', 'Wholesale Work Clothes']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Moose Knuckles Head Office,https://www.mooseknucklescanada.com/,Corporation,1,,,(888) 882-1138,"200-225 Chabanel St WMontreal, QC H2N 2C9",,,[],['General Manager'],{'Phone Numbers': ['(855) 934-4955']},{},['Clothing']
Moose Knuckles Head Office,https://www.mooseknucklescanada.com/,Corporation,1,,,(888) 882-1138,"200-225 Chabanel St WMontreal, QC H2N 2C9",,,[],['General Manager'],{'Phone Numbers': ['(855) 934-4955']},{},['Clothing']
Femme de Carrière,http://femmedecarriere.com,,1,,,(514) 384-6706,"225 rue Chabanel OuestMontreal, QC H2N 2C9",,8/3/1995,[],"['Responsable Général, General Manager']",{'Phone Numbers': ['(613) 228-0767']},{},['Womens Clothing']
Lamarque,https://www.lamarquecollection.com/,,,,,(514) 384-6706,"9150 rue Meilleur, Suite 405Montreal, QC H2N 2A5",,,[],['General Manager'],{},{},['Leather Clothing']
Michael Kors Canada,http://michaelkors.ca,,1,,,(855) 898-5677,"3424 Rue SimpsonMontreal, QC H3G 2J3",,,[],"['Kevin D., Customer Support Manager']",{},{},['Clothing']
Cazza Petite - Carrefour du Nord,https://cazzapetitezacks.com/,,,,,(855) 898-5677,"900 Boulevard GrignonSaint-Jérôme, QC J7Y 2Y9",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/cazzapetite', 'Instagram': 'https://www.instagram.com/cazzapetitezacks/'}",['Clothing']
Cazza Petite - Place Laurier,https://cazzapetitezacks.com/,,,,,(855) 898-5677,"2700 Bd LaurierQuébec City, QC G1V 2L8",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/cazzapetite', 'Instagram': 'https://www.instagram.com/cazzapetitezacks/'}",['Clothing']
Cazza Petite - Carrefour Richelieu,https://cazzapetitezacks.com/,,,,,(855) 898-5677,"600 Rue Pierre-CaisseSaint-Jean-sur-Richelieu, QC J3A 1M2",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/cazzapetite', 'Instagram': 'https://www.instagram.com/cazzapetitezacks/'}",['Clothing']
Cazza Petite - Carrefour de L’estrie,https://cazzapetitezacks.com/,,,,,(855) 898-5677,"3050 Boul de PortlandSherbrooke, QC J1L 1K1",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/cazzapetite', 'Instagram': 'https://www.instagram.com/cazzapetitezacks/'}",['Clothing']
Cazza Petite - Carrefour Angrignon,https://cazzapetitezacks.com/,,,,,(855) 898-5677,"7077 Blvd. NewmanMontréal, QC H8N 1X1",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/cazzapetite', 'Instagram': 'https://www.instagram.com/cazzapetitezacks/'}",['Clothing']
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(855) 898-5677,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
Mackage,http://www.mackage.com,,1,,,(855) 622-8453,"600 Chabanel St. WestMontreal, QC H2N 2K6",,,[],['General Manager'],{},{},['Leather Clothing']
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Noize,https://noize.com/,,,,,(888) 882-1138,"9500 rue MeilleurMontreal, QC H2N 2B7",,,[],['General Manager'],{},{},['Clothing']
Maska,https://maskamode.com,,,,,(888) 882-1138,"2450 Bd LaurierQuébec City, QC G1V 2L1",,,[],['General Manager'],{},"{'Facebook': 'https://facebook.com/maskamodeofficial', 'Instagram': 'https://instagram.com/maskamodeofficial'}",['Clothing']
Resold Corporation,https://www.shopresold.com,Corporation,,,,(888) 882-1138,"407 McGill StreetMontreal, QC H2Y 2G3",,,[],"['Miryam Pinsonneault, President']",{},{},"['Consignment Services', 'Consignment Clothes', 'Online Consignment']"
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(866) 322-4442,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
Rossy,https://www.rossy.ca/,,,,,(866) 322-4442,"245 Soumande StQuébec City, QC G1M 3H6",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/rossy.stores.ca', 'Twitter': 'https://www.twitter.com/rossyltee/', 'Instagram': 'https://www.instagram.com/rossy.stores.ca/'}",['Clothing']
Ardene,https://www.ardene.com/,,1,,,(866) 322-4442,"2500, Autoroute Chomedy O.Laval, QC H7X 4G8",,,[],"['General Manager', 'Maggie Guerriero, Customer Relations Manager']","{'Phone Numbers': ['(613) 745-9089', '(780) 469-7489']}",{},"['Clothing', 'Womens Clothing']"
Groupe Dynamite Inc.,http://www.groupedynamite.com,,1,,,(888) 882-1138,"5592 Rue FerrierMontreal, QC H4P 1M2",,,"['Garage', 'Dynamite']","['Alejandro Reyes Alaluf, Director of Client Services']","{'Phone Numbers': ['(888) 342-7243', '(514) 733-3962'], 'Website Addresses': ['http://www.dynamite.ca', 'http://www.garageclothing.com']}",{},"['Womens Clothing', 'Clothing']"
Reitmans (Canada) Ltee/Ltd,http://www.reitmanscanadaltd.com,,1,,,(888) 882-1138,"250 Sauvé WestMontreal, QC H3L 1Z2",,15/6/1924,"['Addition Elle', 'Thyme Maternité', 'RW&CO', 'Reitmans', 'Penningtons']","['Mr. STEPHEN F. REITMAN, President/CEO', 'ALAIN MURAD, Chief Legal Officer', 'Customer Service']","{'Phone Numbers': ['(613) 733-8672', '(613) 831-3221'], 'Website Addresses': ['https://www.rw-co.com']}",{},"['Wholesale Womens Apparel', 'Womens Clothing', 'Maternity Clothes']"
