Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Integrity Automotive Services,,,1,,,(613) 794-2755,"792 St-Pierre StreetEmbrun, ON K0A 1W0",,14/4/1997,[],"['Mr. Gilles Rochon, Owner']",{},{},"['Auto Services', 'Auto Repair', 'Transmission', 'Auto Air Conditioning', 'Brake Service']"
Brennan Automotive,,,1,,,(613) 429-2406,"2940 Colonial RoadOttawa, ON K0A 3E0",,,[],['Samantha'],{},{},"['Auto Repair', 'Auto Services', 'Auto Maintenance', 'Auto Parts', 'Auto Diagnosis', 'Auto Lube', 'Suspension Repair', 'Changing Tires', 'Engine Parts', 'Car Oil']"
Embrun Collision Inc.,http://www.embruncollision.ca,,1,,,(613) 443-2350,"355 New York Centreal StreetEmbrun, ON K0A 1W1",,,[],"['Robin Cayer, Owner/Director']",{},{},"['Auto Body Repair and Painting', 'Vehicle Undercoating']"
D&D Performance,https://www.facebook.com/DandDPerformance.ca/,,6,,,(613) 448-3502,"229 Main Street, NorthChesterville, ON K0C 1H0",,1/1/1969,[],"['Roland Doucet, Owner/Partner']",{},{},"['Auto Repair', 'Rebuilt Engines', 'Auto Maintenance', 'Auto Parts', 'Auto Diagnosis', 'Auto Customization', 'Auto Lube', 'Suspension Repair', 'Lube Service', 'Brakes', 'Engines', 'Engine Parts']"
Embrun Auto Tech,https://www.embrunautotech.ca/,Sole Proprietorship,8,,,(613) 443-1000,"140 Bay StreetEmbrun, ON K0A 1W1",,1/1/1985,[],"['Mr. Steven Morris, Owner']",{},{'Facebook': 'https://www.facebook.com/embrunautotech58/'},"['Auto Services', 'Auto Body Repair and Painting', 'Transmission', 'Windshield Repair', 'New Auto Parts', 'Tire Dealers', 'Vehicle Undercoating', 'Auto Emissions Testing', 'Brake Service', 'Used Auto Parts', 'Auto Parts', 'Muffler', 'Auto Diagnosis', 'Alternator Repair', 'Truck Parts', 'Tire Repair', 'Trailer Parts', 'Trailer Hitches', 'Retread Tires', 'Auto Lube', 'Windshield Replacement', 'Commercial Tire Service', 'Mobile Auto Lube and Oil', 'Suspension Repair', 'Oil Change', 'Air Filters', 'Steering Repair', 'Truck Transmission', 'Changing Tires', 'Exhaust Systems', 'Brakes', 'Tire Retreading Equipment', 'Tire Storage', 'Brake Lining', 'Battery Repair', 'Brake Fluid']"
Laplante Chrysler Dodge Jeep Ram,https://www.laplantegroup.com/,Corporation,21,,,(613) 443-0314,"700 Notre Dame StreetEmbrun, ON K0A 1W1",,1/3/2017,['Laplante Chrysler Dodge Jeep Ram Inc'],"['Ms. Genevieve Laplante, Dealer Principal', 'Viki Bertrand, Comptroller']","{'Fax Numbers': ['(613) 443-0332'], 'Website Addresses': ['http://www.embrunchrysler.com', 'http://www.laplantedodge.com']}",{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Services', 'Auto Parts', 'Leasing Services']"
DC AUTOCARE INC.,http://www.dcautocare.ca,Sole Proprietorship,1,,,(613) 448-2408,"26 Queen Street EastChesterville, ON K0C 1H0",,31/10/2016,[],"['Mr. Mitch Burns, Owner/Operator']",{},{},"['Auto Services', 'Used Car Dealers', 'Auto Repair', 'Auto Warranty Services', 'Tire Dealers', 'Auto Maintenance', 'Auto Air Conditioning', 'Auto Diagnosis', 'Tire Repair', 'Oil Change', 'Changing Tires', 'Brakes', 'Safety']"
Embrun Ford Sales Ltd,http://www.embrunford.com,,30,,,(613) 443-2985,"608 Notre Dame StreetEmbrun, ON K0A 1W1",,19/6/1989,[],"['Mr. Dennis Langlois, President', 'Rebecca Konstantinakos, Controller']",{'Fax Numbers': ['(613) 443-3737']},{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Services', 'Auto Parts', 'Car Leasing']"
Belko Auto Body (1994) Ltd.,http://belkoautobody.com/,,14,,,(613) 745-7448,"540 Echo StreetVars, ON K0A 3H0",,1/1/1981,[],"['Mr. Robert Robinson, President']","{'Fax Numbers': ['(613) 745-9733'], 'Phone Numbers': ['(613) 443-1600']}",{},"['Auto Body Repair and Painting', 'Auto Repair', 'Auto Detailing', 'RV Repair', 'Auto Services', 'Auto Maintenance', 'Truck Repair', 'Brake Service', 'Trailer Repair', 'Heavy Duty Equipment Repair', 'Car Service', 'Car Tune-Up', 'Auto Repair Consultants', 'RV Service', 'Lube Service', 'Sandblasting', 'Automotive Paint', 'Auto Boosting Services', 'Commercial Truck Repair']"
J & R Auto Repairs,,,1,,,(613) 835-3874,"6255 Dunning RoadVars, ON K0A 3H0",,,[],['Renald Lehouillier'],{},{},"['Auto Repair', 'Brakes']"
Marc Roy's Mobile Service,,,1,,,(613) 443-0200,"124 St Guillaume RoadP.O. Box 210Vars, ON K0A 3H0",,,[],[],{'Fax Numbers': ['(613) 443-0955']},{},['Auto Repair']
Castor Automotive,http://www.castorautomotive.ca/,,1,,,(613) 445-2020,"551 Castor StreetRussell, ON K4R 1E7",,,[],"['Mr. Paul Villeneuve, Owner/Operator']",{},{},['Auto Repair']
Auto Van Can,https://www.autovancan.com,Sole Proprietorship,1,,,(613) 229-3630,"Russel, ON K4R 0E3",,25/3/2021,[],"['Tim Bolton-Gowling, Owner']",{},"{'Instagram': 'https://www.instagram.com/autovancan/', 'Facebook': 'https://www.facebook.com/groups/434197420116129/user/100076108995894/'}","['Mobile Auto Repair', 'Auto Repair', 'Auto Services', 'Auto Maintenance', 'Brake Service', 'Auto Diagnosis', 'Tire Repair', 'Car Service', 'Car Tune-Up', 'Auto Lube', 'Mobile Auto Lube and Oil', 'Auto Alarms', 'Suspension Repair', 'Changing Tires', 'Brakes', 'Engine Parts', 'Engine Starter', 'Auto Boosting Services', 'Brake Fluid']"
Larose Pneus et Mecanique,,,,,,(819) 986-8757,"756 avenue de BuckinghamGatineau, QC J8L 2H7",,,[],['Simon Larose'],{},{},['Auto Repair']
Clinique de l'Auto Importee,,,1,,,(819) 281-9562,"220 rue McpikeBuckingham, QC J8L 2J1",,,[],[],{'Fax Numbers': ['(819) 281-2401']},{},['Auto Repair']
Cartistique Ottawa,,,1,,,(613) 833-3053,"1659 Regional Road 174Cumberland, ON K4C 1H5",,1/1/1974,[],"['Mr. Alan Jones, Owner']",{'Fax Numbers': ['(613) 833-1800']},{},"['Auto Body Repair and Painting', 'Auto Services']"
Canadian Tire,https://www.canadiantire.ca/en.html,,1,,,(613) 543-3015,"12329 County Road 2, P.O. Box 854Morrisburg, ON K0C 1X0",,,[],['General Manager'],"{'Fax Numbers': ['(613) 543-9035'], 'Phone Numbers': ['(613) 543-2845']}","{'Facebook': 'https://www.facebook.com/Canadiantire/', 'Twitter': 'https://twitter.com/canadiantire', 'Instagram': 'https://www.instagram.com/canadiantire/?hl=en', 'YouTube': 'https://www.youtube.com/canadiantire', 'Pinterest': 'https://www.pinterest.ca/canadiantire/'}",['Auto Repair']
Garys Automotive,,,4,,,(613) 543-2156,"12451 County Road 2Morrisburg, ON K0C 1X0",,,[],"['Mr. Gary McInnis, Owner']",{},{},"['Auto Repair', 'Auto Parts', 'Radiator']"
G & A Auto Sales & Service,http://www.gaauto.ca,,1,,,(613) 535-2048,"12343 County Rd 18Williamsburg, ON K0C 2H0",,,[],"['Michel Aube, Owner']",{},{},"['Vintage Auto Repair', 'Used Car Dealers', 'Auto Repair', 'Towing Company']"
Mike's Place,https://www.yelp.ca/biz/mikes-place-orleans,,2,,,(613) 841-8883,"1970 Trim RoadOrleans, ON K4A 3P8",,11/6/2003,"[""Mike's Place General Auto Repairs""]","['Mr. Michel Seguin, Owner']",{'Fax Numbers': ['(613) 841-1366']},{},"['Auto Repair', 'Auto Maintenance', 'Tire Repair', 'Car Tune-Up', 'Oil Change']"
D&J Motors Ltd,https://djmotorsltd.com/,,5,,,(613) 774-2703,"12021 Dawley DriveWinchester, ON K0C 2K0",,12/4/1977,[],['Bruce Angus'],{'Fax Numbers': ['(613) 774-2703']},{},"['Auto Repair', 'Lawn Mower Repair', 'Small Engine Repair', 'Motorcycle Repair', 'Auto Maintenance', 'ATV', 'Brake Service', 'Auto Lube', 'Suspension Repair', 'Brakes', 'Brake Fluid']"
Clarmo Auto Repair,http://www.clarmo-autorepair.com,,4,,,(613) 821-2286,"7893 Victoria RoadMetcalfe, ON K0A 2P0",,,[],[],{},{},['Auto Repair']
Carson's 2000 Auto Parts,,,1,,,(613) 821-2286,"6682 Bank StreetMetcalfe, ON K0A 2P0",,,"[""AAA Carson's Auto Parts"", ""Carson's Auto Repair""]",['General Manager'],"{'Fax Numbers': ['(613) 822-4494'], 'Phone Numbers': ['(613) 822-4491']}",{},['Auto Services']
Global Auto Care Inc.,http://www.globalautocareinc.aaro.ca,,1,,,(613) 821-0017,"7631 Stone School RoadMetcalfe, ON K0A 2P0",,,[],[],{},{},['Auto Repair']
Exotic Autowa,https://www.exoticautowa.com/,,1,,,(613) 914-5716,"775 Taylor Creek DriveOrleans, ON K4A 0R8",,,[],[],{},{},['Auto Body Repair and Painting']
Ace Body Shop,,,4,,,(613) 824-4068,"996 Old Montreal RoadOrleans, ON K4A 3N2",,1/1/1972,[],"['Mr. Lionel L. Laurin, President']","{'Fax Numbers': ['(613) 824-8241'], 'Phone Numbers': ['(613) 824-4212']}",{},['Auto Body Repair and Painting']
G&L Auto Repairs & Recycling,http://www.glauto.ca,Sole Proprietorship,5,,,(613) 824-4985,"4537 Navan RoadNavan, ON K4B 1H9",,1/1/1973,[],"['Mr. Wayne Smith, Owner', 'Mr. Steve Smith, Manager']",{},{},"['Auto Wrecking', 'Auto Services', 'New Auto Parts', 'Used Auto Parts']"
A Plus Transmission,,,1,,,(613) 790-7019,"3714 Navan RoadNavan, ON K4B 1H9",,,[],[],{},{},['Auto Repair']
Autobody Masters,,,1,,,(613) 837-3505,"3714 Navan RoadNavan, ON K4B 1H9",,,[],"['Mr. William Bencik, Owner', 'Mr. Rob Neff, Owner']",{},{},['Auto Body Repair and Painting']
KrisAlis Inc.,https://www.krisalis.com,Corporation,3,,,(613) 258-5222,"216 Van Buren StreetPO Box 1359Kemptville, ON K0G 1J0",,1/1/1992,['1170948 Ontario Inc.'],"['Mr. Rob McNamara, Director', 'Mr. Larry Styles, Manager', 'Kristina Crook, Office Manager']","{'Fax Numbers': ['(613) 258-9984', '(613) 774-6855'], 'Phone Numbers': ['(613) 774-6854']}",{},"['Window Glass', 'Windows', 'Window Installation', 'Window and Door Installation', 'Window Repair', 'Car Window Tinting', 'Doors', 'Windshield Repair', 'Awnings', 'Glass Repair', 'Glass Company', 'Shower Doors', 'Replacement Windows', 'Railing', 'Commercial Window Tinting', 'Windshield Replacement', 'Mirrors', 'Glass Cutting', 'Glass Tinting', 'Windshield Wipers', 'Plate Glass', 'Entry Doors', 'Window Tinting']"
Precision Automotive,http://www.theautopros.ca,Corporation,4,,,(613) 841-5550,"385 Vantage DriveOrleans, ON K4A 3W2",,1/1/1995,['Autopro'],"['Mr. Rob Brouwer, Owner']",{'Fax Numbers': ['(613) 841-8355']},{},"['Auto Repair', 'Auto Services']"
Lamoureux Auto Centre Inc,,,6,,,(613) 824-3064,"2040 Lanthier DriveOrleans, ON K4A 3V5",,1/1/1982,[],"['Mr. Denis Lamoureux, Owner']",{'Fax Numbers': ['(613) 837-4676']},{},"['Auto Repair', 'Brake Service', 'Suspension Repair', 'Brakes', 'Car Oil', 'Brake Fluid']"
Assured Concordia Ottawa East,http://www.assuredauto.ca,Corporation,143,,,(613) 746-9143,"1575 Cyrville RoadOttawa, ON K1B 3L7",,1/1/1966,"['Assured Automotive Ontario East Inc.', '1871886 Ontario Inc.', 'Assured Automotive', 'Assured Collision', 'Assured Allards Collision Centre', 'Assured Bel-Air Collision', 'Assured Frank & Guy', 'Assured Collision - Orleans South', 'Assured Concordia Ottawa West', 'Frank & Guy Auto Body - Bank', 'Assured Frank & Guy - Bank', 'Assured Automotive Ontario East Icn.', 'Frank & Guy Auto Body - Orleans', 'Assured Frank & Guy - Orleans']","['Ms. Karina Neves, Manager', 'Mr. Steve Lisle, Manager', 'Simon Brunet']","{'Fax Numbers': ['(613) 746-2258', '(613) 746-4279'], 'Phone Numbers': ['(613) 521-8304', '(613) 424-5701']}",{},['Auto Body Repair and Painting']
Tenth Line Automotive,,,1,,,(613) 837-1009,"1685 Tenth Line RoadOrleans, ON K1E 3E8",,,[],['Guy Meranger'],{},{},"['Auto Repair', 'Auto Services', 'Auto', 'Auto Maintenance']"
Winchester Automotive Services,http://www.winchesterauto.ca,Corporation,9,,,(613) 774-3189,"11906 County Road 43 West, Box 703Winchester, ON K0C 2K0",,1/9/1982,"['Winchester Autopro', '117146 Canada Inc.']","['Mr. Bob Fetterly, Owner']",{},{},"['Auto Repair', 'Used Car Dealers', 'Diesel Repair', 'Wheel Alignment', 'Auto Diagnosis', 'Car Tune-Up', 'Mobile Auto Lube and Oil', 'Specialty Auto Parts']"
P&M Auto Shop,,,1,,,(613) 824-9390,"2319-B Mer Bleue RoadOrleans, ON K4A 3T9",,16/12/1996,"[""Atelier D'auto P&M Auto Shop""]","['Mr. Marc J. Stang, Co-Owner']",{},{},"['Auto Services', 'Auto Repair', 'Auto Air Conditioning', 'Brake Service', 'Wheel Alignment']"
G Force Auto Performance,,Sole Proprietorship,1,,,(613) 822-2140,"8651 Mitch Owens Road, R.R. # 1Edwards, ON K0A 1V0",,,['G&L General Shop & Services'],"['Mr. George Zahalan, Owner', 'Ms. Joy Zahalan, Office Administrator']",{},{},"['Auto Repair', 'Small Engine Repair', 'Welding', 'Auto Customization', 'Cylinder Repair']"
Bel-Air Automobile Inc.,https://www.belairteam.com/,,140,,,(613) 741-3270,"450 McArthur AvenueOttawa, ON K1K 1G4",,1/1/1970,"['Bel-Air Toyota', 'Bel Air Lexus', 'Bel-Air Scion']","['Mr. Roland Parent, President', 'Mr. Michel Parent, General Manager', 'Mr. Robert Parent, Owner']","{'Fax Numbers': ['(613) 741-9304', '(613) 830-6721'], 'Phone Numbers': ['(613) 830-3401'], 'Website Addresses': ['https://www.belairlexus.com/', 'https://www.orleanstoyota.ca/']}","{'Facebook': 'https://www.facebook.com/OrleansToyotaMerBleue', 'Instagram': 'https://www.instagram.com/orleans.toyota/', 'LinkedIn': 'https://ca.linkedin.com/company/orleanstoyota-belairteam', 'YouTube': 'https://www.youtube.com/channel/UCVb94Fjh2WuALt01Touf6xw'}","['New Car Dealers', 'Auto Repair', 'Auto Detailing', 'Auto Insurance', 'Auto Services', 'New Auto Parts', 'Auto Warranty Services', 'Auto', 'Auto Maintenance', 'Auto Warranty Processing', 'Auto Renting and Leasing', 'Auto Machine Shop', 'Wheel Alignment', 'Auto Parts', 'Auto Accessories', 'Auto Lube', 'Auto Financing', 'Auto Repair Consultants', 'Auto Repair Equipment', 'Auto Listing Service', 'Brakes', 'Auto Equipment']"
Walmart Canada,http://walmart.ca,Corporation,,,,(905) 821-2111,"1940 Argentia RdMississauga, ON L5N 1P9",,17/3/1994,['Wal-Mart Canada Corp'],[],"{'Fax Numbers': ['(519) 579-2047', '(905) 793-7991'], 'Phone Numbers': ['(905) 737-3457']}",{},"['Department Stores', 'Auto Repair', 'Credit Cards and Plans', 'Portrait Photographers']"
Walmart Canada,http://walmart.ca,Corporation,,,,(905) 821-2111,"1940 Argentia RdMississauga, ON L5N 1P9",,17/3/1994,['Wal-Mart Canada Corp'],[],"{'Fax Numbers': ['(519) 579-2047', '(905) 793-7991'], 'Phone Numbers': ['(905) 737-3457']}",{},"['Department Stores', 'Auto Repair', 'Credit Cards and Plans', 'Portrait Photographers']"
Spar Kleen,,,1,,,(613) 841-6419,"1239 Cousineau StreetOrleans, ON K1C 1B2",,,['Spar Kleen Collision'],"['Mr. Joseph Rego, Owner']",{},{},['Auto Body Repair and Painting']
SMK Speedy International Inc,,,1,,,(613) 837-3375,"2523 St Joseph Blvd.Orleans, ON K1C 1G2",,1/1/1959,[],"['Sheldon MacLeod, Company Contact']",{},{},"['Auto Repair', 'Auto Services', 'Auto Brokers', 'Auto Maintenance', 'Brake Service', 'Auto Electric Service']"
Steve's Auto,,,4,,,(613) 821-4443,"2118 8th Line RoadMetcalfe, ON K0A 2P0",,4/4/1998,[],"['Steve Turner, Owner']",{},{},"['Auto Repair', 'Auto Inspection Stations', 'Auto Services', 'Auto Air Conditioning', 'Brake Service', 'Wheel Alignment', 'Auto Parts', 'Auto Diagnosis', 'Auto Lube', 'Oil Change']"
Don Galipeau Garage,,,1,,,(613) 762-2320,"3820 Leitrim RoadGloucester, ON K1G 3N4",,,[],[],{'Phone Numbers': ['(613) 853-3145']},{},['Auto Repair']
Fix Auto Gloucester,http://www.fixauto.com/gloucester,Corporation,7,,,(613) 822-6338,"4320 Ramsayville RoadOttawa, ON K1G 3N4",,1/12/1987,['1871973 Ontario Limited'],"['Mr. Dan Lorbetskie, Owner']",{'Fax Numbers': ['(613) 822-6340']},{},"['Auto Body Repair and Painting', 'Auto Detailing']"
Ottawa Easy Wheels,http://www.ottawaeasywheels.com,Corporation,2,,,(613) 862-0793,"2141 St. Joseph BoulevardOrleans, ON K1C 1E7",,3/11/2013,[],"['Mr. Alex Gagnon, Owner']",{},{},"['Auto Repair', 'Mobile Auto Repair']"
Orleans Autopro,http://www.orleansautopro.com,Corporation,7,,,(613) 834-8884,"2193 St. Joseph BoulevardOrleans, ON K1C 1E7",,21/3/1984,['1135391 Ontario Ltd.'],"['Mr. Ben Lalonde, Owner']",{'Fax Numbers': ['(613) 834-6955']},{},"['Auto Repair', 'Auto Inspection Stations', 'Auto Warranty Plans', 'Auto Services', 'Auto Service Contract Companies', 'Auto Lube']"
Speedy Glass,https://www.speedyglass.ca,,1,,,(343) 700-0995,"2181 St. Joseph BoulevardOrleans, ON K1C 1E7",,,['Speedy Glass Automotive'],[],{},{},['Windshield Repair']
Kenny's Small Engines,https://www.facebook.com/Kennyssmallengines,Sole Proprietorship,4,,,(613) 830-2611,"2098 Saint Joseph BlvdOrleans, ON K1C 1E6",,15/5/1981,['Kenny'],"['Nathalie Belair, Owner']",{},{},"['Small Engine Repair', 'Lawn Mower Repair', 'Rebuilt Engines', 'Generator Maintenance', 'Generator Repair', 'Lawn Mower Blade Sharpening']"
Midas Canada Inc.- Store # 9131,http://www.midas.com,Corporation,7,,,(613) 830-7215,"1951 St. Joseph Blvd.Orleans, ON K1C 2E2",,1/7/1998,"['Midas Auto Service Experts', '1075821 Canada Inc.']","['Zhi Bin Kang, Owner', 'Jian Jian Wang, Owner']",{},{},"['Auto Repair', 'Brake Service']"
Myers Cadillac Chevrolet Buick GMC Inc.,http://www.myers.ca,Corporation,750,,,(613) 225-2277,"1200 Baseline RoadOttawa, ON K2C 0A6",,1/2/1948,"['Myers Barrhaven Hyundai', 'Myers Kanata Nissan', 'Myers Infiniti', 'Myers Barrhaven Nissan', 'Myers Volkswagen', 'Myers Kemptville Chev Buick GMC', 'Myers Orleans Nissan', 'Myers Barrhaven Toyota', 'Myers Kanata Hyundai', 'Myers Automotive Group', 'Myers Kanata Chev Buick GMC Inc.', 'Myers Orleans Chev Buick GMC', 'Myers Manotick Dodge Jeep Ram Chrysler', 'Myers Ottawa Nissan']","['Mr. Harry R. Mews, General Manager', 'Mike Wallace, CFO']","{'Fax Numbers': ['(613) 225-2231'], 'Phone Numbers': ['(613) 225-1260', '(613) 834-6397'], 'Website Addresses': ['http://www.myersvw.ca', 'https://www.myersbarrhavennissan.ca']}",{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Services']"
S. Dilawri Automotive Group,https://www.nobodydealslike.com/,Corporation,343,,,(613) 739-0288,"2575 Bank StreetGloucester, ON K1T 1M8",,13/5/1987,"['Direct Motor Company Ltd.', 'West Genesis Ottawa', 'Direct Motor Company Ltd.', 'S. Dilawri Automotive Group', 'Orleans Mitsubishi', 'Bank Street Mazda', 'Bank Street Hyundai', 'Bank Street KIA', 'Dilawri On Hunt Club', 'Dilawri Barrhaven', 'Barrhaven Mazda', 'Dilawri Bank Street Mazda', 'Bank Street Mitsubishi', 'Hyundai on Hunt Club']","['Mr. Shiv Dilawri, Owner', 'Mr. Eric Oickle, Vice President']","{'Fax Numbers': ['(613) 739-3087'], 'Phone Numbers': ['(613) 824-1066', '(613) 739-7530'], 'Website Addresses': ['http://www.orleansmitsubishi.com', 'http://www.bankstreetmazda.com']}",{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Services']"
Orleans Service Centre,,,1,,,(613) 837-1777,"1807 St. Joseph Boulevard, Unit 306Orleans, ON K1C 7C6",,,[],[],{'Fax Numbers': ['(613) 837-1877']},{},['Auto Repair']
Bogdan Auto Service Inc,https://www.bogdanautoservice.com,Corporation,2,,,(613) 841-2039,"1807 St Joseph Boulevard, Unit 303Orleans, ON K1C 7C6",,1/1/1982,[],"['Mr. Richard Bogdan Bober, Owner', 'Mr. Pawel Bober, For Additional Info']",{'Fax Numbers': ['(613) 841-2040']},{},"['Auto Repair', 'Small Engine Repair', 'Auto Inspection Stations', 'Auto Services', 'Auto', 'Auto Maintenance', 'Auto Air Conditioning', 'Brake Service', 'Wheel Alignment', 'Auto Parts', 'Muffler', 'Auto Diagnosis', 'Tire Repair', 'Retread Tires', 'Auto Lube', 'Auto Repair Consultants', 'Mobile Auto Lube and Oil', 'Suspension Repair', 'Lube Service', 'Gas Engine', 'Exhaust Systems', 'Brakes', 'Engine Parts', 'Car Oil', 'Brake Fluid']"
Maxwell's Auto Repair,http://www.maxwellsauto.ca,Limited Liability Company (LLC),5,,,(613) 841-1386,"1455 Youville Drive, Unit 11Orleans, ON K1C 6Z7",,1/1/1959,['Al Maxwell Service Centre Ltd'],"['Mr. Steve Maxwell, President']","{'Fax Numbers': ['(613) 837-9496'], 'Phone Numbers': ['(613) 837-1386']}","{'Facebook': 'https://www.facebook.com/Maxwellauto/', 'LinkedIn': 'https://www.linkedin.com/company/maxwell-s-auto-repair/'}","['Auto Services', 'Auto Repair', 'Air Conditioning Repair', 'Transmission', 'Brake Service', 'Wheel Alignment', 'Suspension Repair', 'Oil Change', 'Changing Tires', 'Brakes']"
Pathway Hyundai,http://www.pathwayhyundai.com,Corporation,55,,,(613) 837-4222,"1375 Youville DriveOrleans, ON K1C 4R1",,1/1/2002,[],"['Derek Stewart, General Manager']","{'Fax Numbers': ['(613) 837-7178'], 'Phone Numbers': ['(866) 354-3444']}","{'Facebook': 'https://www.facebook.com/pathwayhyundai', 'Twitter': 'https://twitter.com/pathwayhyundai'}","['Car Dealers', 'Used Car Dealers', 'Auto Repair', 'New Car Dealers', 'Auto Detailing', 'Auto Services']"
Orleans Dodge Chrysler Jeep,http://www.orleansdodge.com,Corporation,44,,,(613) 830-1777,"1465 Youville DriveOrleans, ON K1C 4R1",,1/6/1984,"['000561926 Ontario Inc.', 'Metro Orleans Dodge']","['Ms. Jim Pears, Owner']","{'Fax Numbers': ['(613) 830-2361'], 'Phone Numbers': ['(613) 830-1820', '(613) 830-2361']}",{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Car Dealers', 'Auto Services', 'Auto Maintenance', 'Auto Renting and Leasing', 'Auto Parts', 'Car Service', 'Car Buying', 'Auto Lube', 'Auto Financing', 'Auto Listing Service', 'Auto Distributor', 'Car Differential', 'Car Oil']"
